Vulnerability,Package Name,Details Page,CVE,POC Available,Affected Version,Github Link
Malicious Package,electron-native-notify,https://security.snyk.io/vuln/SNYK-JS-ELECTRONNATIVENOTIFY-174928,,True,>0.0.1-security ,n/a
Arbitrary Code Injection,wiki-plugin-datalog,https://security.snyk.io/vuln/SNYK-JS-WIKIPLUGINDATALOG-449540,,False,<0.1.6 ,https://github.com/WardCunningham/wiki-plugin-datalog/commit/020aa6201319e5b76301a61b65268c94dc242fa7
SQL Injection,sails-mysql,https://security.snyk.io/vuln/SNYK-JS-SAILSMYSQL-174916,,False,<0.10.8 ,n/a
Prototype Pollution,@apollo/gateway,https://security.snyk.io/vuln/SNYK-JS-APOLLOGATEWAY-174915,,False,<0.6.2 ,n/a
Cross-site Scripting (XSS),ag-grid-community,https://security.snyk.io/vuln/SNYK-JS-AGGRIDCOMMUNITY-174884,,False,<14.0.0 ,n/a
Malicious Package,angluar-cli,https://security.snyk.io/vuln/SNYK-JS-ANGLUARCLI-174911,,False,=0.0.1 =0.0.2 =0.0.3 ,n/a
Malicious Package,epress,https://security.snyk.io/vuln/SNYK-JS-EPRESS-174910,,False,=4.13.2 ,n/a
Malicious Package,font-scrubber,https://security.snyk.io/vuln/SNYK-JS-FONTSCRUBBER-174909,,False,=1.0.0 =1.1.0 =1.1.1 =1.1.2 =1.1.3 =1.1.4 =1.2.0 =1.2.1 =1.2.2 ,n/a
Malicious Package,commqnder,https://security.snyk.io/vuln/SNYK-JS-COMMQNDER-174908,,False,=1.0.0 =2.11.1 =2.11.2 ,n/a
Malicious Package,blubird,https://security.snyk.io/vuln/SNYK-JS-BLUBIRD-174905,,False,=3.5.0 ,n/a
Malicious Package,commmander,https://security.snyk.io/vuln/SNYK-JS-COMMMANDER-449539,,False,>0.0.1-security ,n/a
Cross-site Scripting (XSS),ids-enterprise,https://security.snyk.io/vuln/SNYK-JS-IDSENTERPRISE-174903,,False,<4.18.2 ,https://github.com/infor-design/enterprise/pull/2294/commits/6bd74d8f38c268b22f31e8169316e065e0093362
Malicious Package,hulp,https://security.snyk.io/vuln/SNYK-JS-HULP-174889,,False,* ,n/a
Malicious Package,tensorplow,https://security.snyk.io/vuln/SNYK-JS-TENSORPLOW-174892,,False,* ,n/a
Malicious Package,kraken-api,https://security.snyk.io/vuln/SNYK-JS-KRAKENAPI-174898,,False,>=0.1.8 <1.0.0 ,n/a
Malicious Package,rimrafall,https://security.snyk.io/vuln/SNYK-JS-RIMRAFALL-174894,,False,=0.0.1 =1.0.0 =2.0.0 ,n/a
Malicious Package,bowe,https://security.snyk.io/vuln/SNYK-JS-BOWE-174868,,False,* ,n/a
Malicious Package,whiteproject,https://security.snyk.io/vuln/SNYK-JS-WHITEPROJECT-174865,,False,* ,n/a
Malicious Package,require-ports,https://security.snyk.io/vuln/SNYK-JS-REQUIREPORTS-174893,,False,=10.4.0 =1.0.0 ,n/a
Malicious Package,yeoman-genrator,https://security.snyk.io/vuln/SNYK-JS-YEOMANGENRATOR-174895,,False,=1.0.0 =3.1.1 ,n/a
Malicious Package,colour-string,https://security.snyk.io/vuln/SNYK-JS-COLOURSTRING-174850,,False,=1.5.3 =1.0.0 ,n/a
Malicious Package,logsymbles,https://security.snyk.io/vuln/SNYK-JS-LOGSYMBLES-174886,,False,=2.2.0 ,n/a
Malicious Package,jquerz,https://security.snyk.io/vuln/SNYK-JS-JQUERZ-174887,,False,=1.0.1 =1.0.0 ,n/a
Malicious Package,jqeury,https://security.snyk.io/vuln/SNYK-JS-JQEURY-174888,,False,=3.3.1 =1.0.0 ,n/a
Malicious Package,froever,https://security.snyk.io/vuln/SNYK-JS-FROEVER-174890,,False,=1.0.0 =2.3.1 ,n/a
Malicious Package,foever,https://security.snyk.io/vuln/SNYK-JS-FOEVER-174891,,False,=1.0.0 =0.15.3 ,n/a
Malicious Package,uglyfi-js,https://security.snyk.io/vuln/SNYK-JS-UGLYFIJS-174897,,False,=1.0.0 =3.4.6 ,n/a
Denial of Service (DoS),ipfs-bitswap,https://security.snyk.io/vuln/SNYK-JS-IPFSBITSWAP-174847,,False,>=0.10.0 <0.24.1 ,n/a
Malicious Package,bowee,https://security.snyk.io/vuln/SNYK-JS-BOWEE-174833,,False,* ,n/a
SQL Injection,loopback,https://security.snyk.io/vuln/SNYK-JS-LOOPBACK-174846,,False,>=3.0.0 <3.26.0 <2.42.0 ,https://github.com/strongloop/loopback/commit/58a0e6c8e95c346442a055510bc14e36207e7d85
Filter Bypass,express-validator,https://security.snyk.io/vuln/SNYK-JS-EXPRESSVALIDATOR-174763,,True,>=4.2.1 <6.0.0 ,https://github.com/express-validator/express-validator/commit/3425295ac42e717ec09095e3c2c657a214679c4b
Cross-site Scripting (XSS),verdaccio,https://security.snyk.io/vuln/SNYK-JS-VERDACCIO-174795,,False,<3.12.0 ,n/a
Cross-site Scripting (XSS),verdaccio,https://security.snyk.io/vuln/SNYK-JS-VERDACCIO-174794,CVE-2019-14772,False,<3.12.0 ,n/a
Prototype Pollution,lutils-merge,https://security.snyk.io/vuln/SNYK-JS-LUTILSMERGE-174783,,False,* ,n/a
Malicious Package,destroyer-of-worlds,https://security.snyk.io/vuln/SNYK-JS-DESTROYEROFWORLDS-174777,,False,>=1.0.0 <=1.0.1 ,n/a
Malicious Package,donotinstallthis,https://security.snyk.io/vuln/SNYK-JS-DONOTINSTALLTHIS-174740,,False,* ,n/a
Directory Traversal,algo-httpserv,https://security.snyk.io/vuln/SNYK-JS-ALGOHTTPSERV-174741,,False,<1.1.2 ,https://github.com/AlgoRythm-Dylan/httpserv/commit/bcfe9d4316c2b59aab3a64a38905376026888735
Prototype Pollution,smart-extend,https://security.snyk.io/vuln/SNYK-JS-SMARTEXTEND-174739,,False,* ,n/a
Directory Traversal,serve,https://security.snyk.io/vuln/SNYK-JS-SERVE-174738,,False,<11.0.0 ,https://github.com/zeit/serve/commit/639588686a87024533c18f367cf12ae8854a3d0c
Regular Expression Denial of Service (ReDoS),useragent,https://security.snyk.io/vuln/SNYK-JS-USERAGENT-174737,,False,* ,https://github.com/3rd-Eden/useragent/commit/187c17255028bd30d82e3af108846ce73a8197fb
Arbitrary File Overwrite,fstream,https://security.snyk.io/vuln/SNYK-JS-FSTREAM-174725,CVE-2019-13173,False,<1.0.12 ,https://github.com/npm/fstream/commit/6a77d2fa6e1462693cf8e46f930da96ec1b0bb22
Cross-site Scripting (XSS),bootbox,https://security.snyk.io/vuln/SNYK-JS-BOOTBOX-174704,,False,* ,n/a
Cross-site Scripting (XSS),fomantic-ui,https://security.snyk.io/vuln/SNYK-JS-FOMANTICUI-174700,,False,<2.7.0 ,n/a
Cross-site Scripting (XSS),semantic-ui-search,https://security.snyk.io/vuln/SNYK-JS-SEMANTICUISEARCH-174701,,False,* ,n/a
Cross-site Scripting (XSS),semantic-ui,https://security.snyk.io/vuln/SNYK-JS-SEMANTICUI-174699,,False,* ,n/a
Malicious Package,discord_debug_log,https://security.snyk.io/vuln/SNYK-JS-DISCORDDEBUGLOG-174693,,False,* ,n/a
Malicious Package,carloprojectlesang,https://security.snyk.io/vuln/SNYK-JS-CARLOPROJECTLESANG-174645,,False,* ,n/a
Malicious Package,carloprojectdiscord,https://security.snyk.io/vuln/SNYK-JS-CARLOPROJECTDISCORD-174694,,False,* ,n/a
Remote Code Execution (RCE),pi_video_recording,https://security.snyk.io/vuln/SNYK-JS-PIVIDEORECORDING-174696,,False,* ,n/a
Cross-site Scripting (XSS),mermaid,https://security.snyk.io/vuln/SNYK-JS-MERMAID-174698,,False,<8.2.3 ,https://github.com/knsv/mermaid/commit/c33533082c598a0dcd4874e4a7a3365a855950ea
Malicious Package,calk,https://security.snyk.io/vuln/SNYK-JS-CALK-174674,,False,* ,n/a
Malicious Package,saync,https://security.snyk.io/vuln/SNYK-JS-SAYNC-174832,,False,* ,n/a
Malicious Package,aasync,https://security.snyk.io/vuln/SNYK-JS-AASYNC-174686,,False,* ,n/a
Malicious Package,aysnc,https://security.snyk.io/vuln/SNYK-JS-AYSNC-174682,,False,* ,n/a
Malicious Package,requets,https://security.snyk.io/vuln/SNYK-JS-REQUETS-174668,,False,* ,n/a
Malicious Package,wepack-cli,https://security.snyk.io/vuln/SNYK-JS-WEPACKCLI-174691,,False,* ,n/a
Malicious Package,requestt,https://security.snyk.io/vuln/SNYK-JS-REQUESTT-174673,,False,* ,n/a
Malicious Package,requesst,https://security.snyk.io/vuln/SNYK-JS-REQUESST-174672,,False,* ,n/a
Malicious Package,eact,https://security.snyk.io/vuln/SNYK-JS-EACT-174677,,False,* ,n/a
Malicious Package,requeest,https://security.snyk.io/vuln/SNYK-JS-REQUEEST-174671,,False,* ,n/a
Malicious Package,commnader,https://security.snyk.io/vuln/SNYK-JS-COMMNADER-174680,,False,* ,n/a
Malicious Package,reques,https://security.snyk.io/vuln/SNYK-JS-REQUES-174665,,False,* ,n/a
Malicious Package,chak,https://security.snyk.io/vuln/SNYK-JS-CHAK-174676,,False,* ,n/a
Malicious Package,jajajejejiji,https://security.snyk.io/vuln/SNYK-JS-JAJAJEJEJIJI-174692,,False,* ,n/a
Malicious Package,requset,https://security.snyk.io/vuln/SNYK-JS-REQUSET-174669,,False,* ,n/a
Malicious Package,momen,https://security.snyk.io/vuln/SNYK-JS-MOMEN-174681,,False,* ,n/a
Malicious Package,4equest,https://security.snyk.io/vuln/SNYK-JS-4EQUEST-174675,,False,* ,n/a
Malicious Package,requst,https://security.snyk.io/vuln/SNYK-JS-REQUST-174664,,False,* ,n/a
Malicious Package,exprss,https://security.snyk.io/vuln/SNYK-JS-EXPRSS-174679,,False,* ,n/a
Malicious Package,requuest,https://security.snyk.io/vuln/SNYK-JS-REQUUEST-174660,,False,* ,n/a
Malicious Package,reqquest,https://security.snyk.io/vuln/SNYK-JS-REQQUEST-174661,,False,* ,n/a
Malicious Package,reequest,https://security.snyk.io/vuln/SNYK-JS-REEQUEST-174659,,False,* ,n/a
Malicious Package,reuest,https://security.snyk.io/vuln/SNYK-JS-REUEST-174666,,False,* ,n/a
Malicious Package,asinc,https://security.snyk.io/vuln/SNYK-JS-ASINC-174690,,False,* ,n/a
Malicious Package,asnc,https://security.snyk.io/vuln/SNYK-JS-ASNC-174685,,False,* ,n/a
Malicious Package,rrequest,https://security.snyk.io/vuln/SNYK-JS-RREQUEST-174662,,False,* ,n/a
Malicious Package,reqest,https://security.snyk.io/vuln/SNYK-JS-REQEST-174831,,False,* ,n/a
Malicious Package,rqeuest,https://security.snyk.io/vuln/SNYK-JS-RQEUEST-174670,,False,* ,n/a
Malicious Package,asnyc,https://security.snyk.io/vuln/SNYK-JS-ASNYC-174683,,False,* ,n/a
Malicious Package,experss,https://security.snyk.io/vuln/SNYK-JS-EXPERSS-174678,,False,* ,n/a
Malicious Package,asycn,https://security.snyk.io/vuln/SNYK-JS-ASYCN-174684,,False,* ,n/a
Malicious Package,asymc,https://security.snyk.io/vuln/SNYK-JS-ASYMC-174689,,False,* ,n/a
Malicious Package,asynnc,https://security.snyk.io/vuln/SNYK-JS-ASYNNC-174688,,False,* ,n/a
Malicious Package,asyync,https://security.snyk.io/vuln/SNYK-JS-ASYYNC-174687,,False,* ,n/a
Malicious Package,erquest,https://security.snyk.io/vuln/SNYK-JS-ERQUEST-174646,,False,* ,n/a
Malicious Package,equest,https://security.snyk.io/vuln/SNYK-JS-EQUEST-174667,,False,* ,n/a
Malicious Package,requet,https://security.snyk.io/vuln/SNYK-JS-REQUET-174663,,False,* ,n/a
Cross-site Scripting (XSS),angular-froala,https://security.snyk.io/vuln/SNYK-JS-ANGULARFROALA-174640,,False,* ,n/a
Cross-site Scripting (XSS),simditor,https://security.snyk.io/vuln/SNYK-JS-SIMDITOR-174638,CVE-2018-19048,False,<2.3.22 ,https://github.com/mycolorway/simditor/commit/ef01a643cbb7f8163535d6bfb71135f80ec6a6fd
Cross-site Scripting (XSS),remarkable,https://security.snyk.io/vuln/SNYK-JS-REMARKABLE-174641,CVE-2019-12043,False,>=1.6.0 <1.7.2 ,n/a
Regular Expression Denial of Service (ReDoS),remarkable,https://security.snyk.io/vuln/SNYK-JS-REMARKABLE-174639,CVE-2019-12041,False,>=1.0.0 <1.7.3 ,https://github.com/jonschlinkert/remarkable/pull/335/commits/b8bb2c0987f06d2b34e882159249f1538c6dc380
Cross-site Scripting (XSS),x-editable,https://security.snyk.io/vuln/SNYK-JS-XEDITABLE-174636,,False,* ,n/a
Cross-site Scripting (XSS),markdown-to-jsx,https://security.snyk.io/vuln/SNYK-JS-MARKDOWNTOJSX-174624,,False,<6.10.0 ,https://github.com/probablyup/markdown-to-jsx/commit/dab7b5d7bc82c829920cc74a9f959c7750725b00
Insecure Default Configuration,@graphql-codegen/cli,https://security.snyk.io/vuln/SNYK-JS-GRAPHQLCODEGENCLI-174615,,False,<1.2.0 ,https://github.com/dotansimha/graphql-code-generator/commit/8b0bc1ea8408badb845696e35df85c6a84a4563a
Insecure Default Configuration,graphql-code-generator,https://security.snyk.io/vuln/SNYK-JS-GRAPHQLCODEGENERATOR-174594,,False,<1.1.0 ,https://github.com/dotansimha/graphql-code-generator/commit/8b0bc1ea8408badb845696e35df85c6a84a4563a
Cross-site Scripting (XSS),jquery-mobile,https://security.snyk.io/vuln/SNYK-JS-JQUERYMOBILE-174599,,False,<=1.5.0-alpha.1 ,https://github.com/jquery/jquery-mobile/commit/b0d9cc758a48f13321750d7409fb7655dcdf2b50
Cross-site Scripting (XSS),pupa,https://security.snyk.io/vuln/SNYK-JS-PUPA-174563,,False,<2.0.0 ,https://github.com/sindresorhus/pupa/commit/5c8c3bcd743e6b61adeab61caac94cbd0f74a1e2
Arbitrary File Overwrite,tar-fs,https://security.snyk.io/vuln/SNYK-JS-TARFS-174556,CVE-2018-20835,False,<1.16.2 ,https://github.com/mafintosh/tar-fs/commit/06672828e6fa29ac8551b1b6f36c852a9a3c58a2
Open Redirect,ecstatic,https://security.snyk.io/vuln/SNYK-JS-ECSTATIC-174543,,False,<2.2.2 >=3.0.0 <3.3.2 >=4.0.0 <4.1.2 ,https://github.com/jfhbrook/node-ecstatic/commit/be6fc25a826f190b67f4d16158f9d67899e38ee4
Cross-site Scripting (XSS),wangeditor,https://security.snyk.io/vuln/SNYK-JS-WANGEDITOR-174536,,False,>=3.0.0 <4.0.6 ,n/a
Insecure Credential Storage,web3,https://security.snyk.io/vuln/SNYK-JS-WEB3-174533,,False,* ,n/a
Buffer Over-read,mqtt-packet,https://security.snyk.io/vuln/SNYK-JS-MQTTPACKET-174531,CVE-2019-5432,False,<3.5.1 >=4.0.0 <4.1.3 >=5.0.0 <5.6.1 >=6.0.0 <6.1.2 ,n/a
Signature Verification Bypass,jwt-simple,https://security.snyk.io/vuln/SNYK-JS-JWTSIMPLE-174523,,False,<0.5.3 ,https://github.com/hokaccha/node-jwt-simple/commit/ead36e1d687645da9c3be8befdaaef622ea33106
Cross-site Scripting (XSS),google-closure-library,https://security.snyk.io/vuln/SNYK-JS-GOOGLECLOSURELIBRARY-174519,,False,>=20190121.0.0 <20190301.0.0 ,https://github.com/google/closure-library/commit/16201e8c00b98aa4d46a2c6830006ed4608532f4#diff-1c4efe3483d9d435a96462ea24811bb7
Denial of Service (DoS),axios,https://security.snyk.io/vuln/SNYK-JS-AXIOS-174505,CVE-2019-10742,True,<0.18.1 ,n/a
HTML Injection,awesomplete,https://security.snyk.io/vuln/SNYK-JS-AWESOMPLETE-174474,,True,* ,n/a
Deserialization of Untrusted Data,preact,https://security.snyk.io/vuln/SNYK-JS-PREACT-174475,,False,>=10.0.0-alpha.0 <10.0.0-beta.1 ,n/a
Cross-site Scripting (XSS),md-data-table,https://security.snyk.io/vuln/SNYK-JS-MDDATATABLE-174460,,False,* ,n/a
Rate Limiting Bypass,express-brute,https://security.snyk.io/vuln/SNYK-JS-EXPRESSBRUTE-174457,,False,* ,n/a
Cross-site Scripting (XSS),@ionic/core,https://security.snyk.io/vuln/SNYK-JS-IONICCORE-575446,,False,<4.0.3 >=4.1.0 <4.1.3 >=4.2.0 <4.2.1 >=4.3.0 <4.3.1 ,https://github.com/ionic-team/ionic/commit/d12757f9759f3250fc4e98986ada7948459d21b9
Unauthorized File Access,harp,https://security.snyk.io/vuln/SNYK-JS-HARP-174346,CVE-2019-5438,False,<0.40.3 ,https://github.com/sintaxi/harp/commit/51cfb247e25fae4abc845429f5c40d2f6a6e3dd4
Insufficient Validation,redbird,https://security.snyk.io/vuln/SNYK-JS-REDBIRD-174455,,False,<0.9.1 ,https://github.com/OptimalBits/redbird/commit/39c7a2da84a2ddddfe046ea80e98800518920516
Timing Attack,express-basic-auth,https://security.snyk.io/vuln/SNYK-JS-EXPRESSBASICAUTH-174345,,False,<1.1.7 ,https://github.com/LionC/express-basic-auth/commit/00bb29fdd638f5cda8025d4398be97d528ce3f6f
Cross-site Scripting (XSS),shave,https://security.snyk.io/vuln/SNYK-JS-SHAVE-174318,CVE-2019-12313,True,<2.5.3 ,https://github.com/dollarshaveclub/shave/commit/1876911e423c00fdda643ef724d956b3d324d5c2
Cross-site Scripting (XSS),ngx-bootstrap,https://security.snyk.io/vuln/SNYK-JS-NGXBOOTSTRAP-174319,,False,* ,n/a
Sensitive Data Exposure,sequelize-cli,https://security.snyk.io/vuln/SNYK-JS-SEQUELIZECLI-174320,,False,<5.5.0 ,https://github.com/sequelize/cli/commit/cd57b402ff998764948f571901896b6285e375ea
Cross-site Scripting (XSS),webpack-bundle-analyzer,https://security.snyk.io/vuln/SNYK-JS-WEBPACKBUNDLEANALYZER-174190,,False,<3.3.2 ,https://github.com/webpack-contrib/webpack-bundle-analyzer/commit/3ce1b8c3533fb479155a9cdd6a3338b834fde7d6
CSV Injection,mui-datatables,https://security.snyk.io/vuln/SNYK-JS-MUIDATATABLES-174185,,True,<2.14.0 ,n/a
Prototype Pollution,handlebars,https://security.snyk.io/vuln/SNYK-JS-HANDLEBARS-174183,,False,>=3.0.0 <3.0.7 >=4.1.0 <4.1.2 >=4.0.0 <4.0.14 ,https://github.com/wycats/handlebars.js/commit/cd38583216dce3252831916323202749431c773e
Cross-site Scripting (XSS),@nuxt/devalue,https://security.snyk.io/vuln/SNYK-JS-NUXTDEVALUE-174322,CVE-2019-13506,True,<1.2.3 ,https://github.com/Rich-Harris/devalue/commits?author=pi0
Cross-site Scripting (XSS),devalue,https://security.snyk.io/vuln/SNYK-JS-DEVALUE-174176,CVE-2019-13506,True,<1.1.1 ,https://github.com/Rich-Harris/devalue/commits?author=pi0
Cross-site Scripting (XSS),@nuxtjs/devalue,https://security.snyk.io/vuln/SNYK-JS-NUXTJSDEVALUE-174325,CVE-2019-13506,True,<1.2.3 ,https://github.com/Rich-Harris/devalue/commits?author=pi0
SQL Injection,sequelize,https://security.snyk.io/vuln/SNYK-JS-SEQUELIZE-174167,CVE-2019-11069,False,>=5.0.0 <5.3.0 ,n/a
Information Exposure,harp,https://security.snyk.io/vuln/SNYK-JS-HARP-174149,CVE-2019-5437,False,<0.40.2 ,https://github.com/sintaxi/harp/commit/1ec790baeeb2bfdb4584f1998af3d10a8fa31210
Cross-site Scripting (XSS),materialize-css,https://security.snyk.io/vuln/SNYK-JS-MATERIALIZECSS-174148,CVE-2019-11002,True,* ,n/a
Cross-site Scripting (XSS),materialize-css,https://security.snyk.io/vuln/SNYK-JS-MATERIALIZECSS-174144,CVE-2019-11003,True,* ,n/a
Arbitrary Code Execution,typed-function,https://security.snyk.io/vuln/SNYK-JS-TYPEDFUNCTION-174139,CVE-2017-1001004,False,<0.10.6 ,https://github.com/josdejong/typed-function/commit/6478ef4f2c3f3c2d9f2c820e2db4b4ba3425e6fe
Arbitrary Code Execution,js-yaml,https://security.snyk.io/vuln/SNYK-JS-JSYAML-174129,,False,<3.13.1 ,https://github.com/nodeca/js-yaml/pull/480/commits/e18afbf1edcafb7add2c4c7b22abc8d6ebc2fa61
Cross-site Scripting (XSS),express-cart,https://security.snyk.io/vuln/SNYK-JS-EXPRESSCART-174131,CVE-2021-32573,False,* ,n/a
Information Exposure,serve-handler,https://security.snyk.io/vuln/SNYK-JS-SERVEHANDLER-450208,,False,<5.0.8 ,n/a
Prototype Pollution,upmerge,https://security.snyk.io/vuln/SNYK-JS-UPMERGE-174133,,False,<0.1.8 ,n/a
Cross-site Scripting (XSS),buttle,https://security.snyk.io/vuln/SNYK-JS-BUTTLE-174128,,False,* ,n/a
Information Exposure,glance,https://security.snyk.io/vuln/SNYK-JS-GLANCE-174130,,False,<3.0.7 ,n/a
Regular Expression Denial of Service (ReDoS),marked,https://security.snyk.io/vuln/SNYK-JS-MARKED-174116,,False,>=0.1.3 <0.6.2 ,https://github.com/markedjs/marked/commit/00f1f7a23916ef27186d0904635aa3509af63d47
Directory Traversal,statics-server,https://security.snyk.io/vuln/SNYK-JS-STATICSSERVER-174119,,False,* ,n/a
Denial of Service (DoS),canvas,https://security.snyk.io/vuln/SNYK-JS-CANVAS-174120,CVE-2020-8215,False,<1.6.10 ,https://github.com/Automattic/node-canvas/commit/c3e4ccb1c404da01e83fe5eb3626bf55f7f55957
Arbitrary File Overwrite,tar,https://security.snyk.io/vuln/SNYK-JS-TAR-174125,CVE-2018-20834,False,<2.2.2 >=3.0.0 <4.4.2 ,https://github.com/npm/node-tar/commit/b0c58433c22f5e7fe8b1c76373f27e3f81dcd4c8
Directory Traversal,servey,https://security.snyk.io/vuln/SNYK-JS-SERVEY-174122,CVE-2020-8214,False,<3.0.0 ,n/a
SQL Injection,typeorm,https://security.snyk.io/vuln/SNYK-JS-TYPEORM-174123,,False,<0.1.15 ,https://github.com/typeorm/typeorm/commit/d46c8b0e6c0db56bb5976a4917e9f67a43715111
Prototype Pollution,dot,https://security.snyk.io/vuln/SNYK-JS-DOT-174124,CVE-2020-8141,False,<1.1.3 ,https://github.com/olado/doT/commit/2cf222683a151027c030b07cb7a57bc1dbcd7482
Hash Injection,sequelize,https://security.snyk.io/vuln/SNYK-JS-SEQUELIZE-174147,,False,<4.12.0 ,https://github.com/sequelize/sequelize/commit/ccb99daedb69e8750a241436415ccac8abef358d
Denial of Service (DoS),js-yaml,https://security.snyk.io/vuln/SNYK-JS-JSYAML-174117,,False,<1.5.0 ,https://github.com/eemeli/yaml/commit/d42b492c4eb4d976881230444d0eb039bf81cee0
Regular Expression Denial of Service (ReDoS),lodash,https://security.snyk.io/vuln/SNYK-JS-LODASH-73639,CVE-2019-1010266,False,<4.17.11 ,https://github.com/lodash/lodash/commit/5c08f18d365b64063bfbfa686cbb97cdd6267347
Insecure Default Configuration,tesseract.js,https://security.snyk.io/vuln/SNYK-JS-TESSERACTJS-174085,,False,<1.0.19 ,https://github.com/naptha/tesseract.js/commit/679eba055f2a4271558e86beec3d1b70cae3fb28
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-174045,CVE-2019-5786,False,<2.0.18 >=3.0.0 <3.0.16 >=3.0.0 <3.1.6 >=4.0.0 <4.0.8 ,https://github.com/electron/electron/commit/34c1a534415d0d5e099dc4a42af4d1bfd660d03a
Use After Free,puppeteer,https://security.snyk.io/vuln/SNYK-JS-PUPPETEER-174321,CVE-2019-5786,False,<1.13.0 ,https://github.com/electron/electron/commit/34c1a534415d0d5e099dc4a42af4d1bfd660d03a
Arbitrary Code Injection,open,https://security.snyk.io/vuln/SNYK-JS-OPEN-174041,,False,<6.0.0 ,n/a
Prototype Pollution,jquery,https://security.snyk.io/vuln/SNYK-JS-JQUERY-174006,CVE-2019-5428,False,<3.4.0 ,https://github.com/jquery/jquery/commit/753d591aea698e57d6db58c9f722cd0808619b1b
Arbitrary Command Injection,opencv,https://security.snyk.io/vuln/SNYK-JS-OPENCV-174005,CVE-2019-10061,False,<6.1.0 ,https://github.com/peterbraden/node-opencv/commit/81a4b8620188e89f7e4fc985f3c89b58d4bcc86b
Denial of Service (DoS),js-yaml,https://security.snyk.io/vuln/SNYK-JS-JSYAML-173999,,False,>=3.0.0 <3.13.0 ,https://github.com/nodeca/js-yaml/commit/a567ef3c6e61eb319f0bfc2671d91061afb01235
Directory Traversal,localhost-now,https://security.snyk.io/vuln/SNYK-JS-LOCALHOSTNOW-451471,CVE-2019-5416,False,* ,n/a
Arbitrary Command Injection,kill-port,https://security.snyk.io/vuln/SNYK-JS-KILLPORT-173974,CVE-2019-5414,False,<1.3.2 ,n/a
Cross-site Scripting (XSS),simple-markdown,https://security.snyk.io/vuln/SNYK-JS-SIMPLEMARKDOWN-173788,CVE-2019-9844,False,<0.4.4 ,https://github.com/Khan/simple-markdown/pull/63/commits/a15cddf65215a39f2a31606873b89563db94de1d
Cross-site Scripting (XSS),editor.md,https://security.snyk.io/vuln/SNYK-JS-EDITORMD-173782,CVE-2019-9737,False,* ,n/a
Arbitrary File Write via Archive Extraction (Zip Slip),react-native-code-push,https://security.snyk.io/vuln/SNYK-JS-REACTNATIVECODEPUSH-173775,,False,>=1.7.0 <6.3.0 ,n/a
Arbitrary Code Execution,safer-eval,https://security.snyk.io/vuln/SNYK-JS-SAFEREVAL-173772,CVE-2019-10759,False,<1.3.4 ,n/a
