Vulnerability,Package Name,Details Page,CVE,POC Available,Affected Version,Github Link
Regular Expression Denial of Service (ReDoS),ducktype,https://security.snyk.io/vuln/npm:ducktype:20180219,,False,<1.2.1 ,"https:\u002F\u002Fgithub.com\u002Fjosdejong\u002Fducktype\u002Fcommit\u002Fd8b4c902598c9104d5c56225c3fffcbe1368eff6)"",severity:""high"",packageName:e,packageManager:f,publicationTime:g,disclosureTime:g,credit:[h],identifiers:{ALTERNATIVE:[""SNYK-JS-DUCKTYPE-11085""],CVE:[],CWE:[""CWE-185"",""CWE-400""]},semver:{vulnerable:[i]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:H\u002FPR:N\u002FUI:R\u002FS:U\u002FC:H\u002FI:H\u002FA:L\u002FE:P\u002FRL:O\u002FRC:C"",cvssScore:7.1,language:""js"",socialTrendAlert:b,proprietary:a,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:f,url:""\u002Fvulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{Overview:""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Fducktype\""\u003E\u003Ccode\u003Educktype\u003C\u002Fcode\u003E\u003C\u002Fa\u003E is a Flexible data validation using a duck type interface\u003C\u002Fp\u003"
Regular Expression Denial of Service (ReDoS),is-url,https://security.snyk.io/vuln/npm:is-url:20180319,,False,<1.2.4 ,
Regular Expression Denial of Service (ReDoS),simpl-schema,https://security.snyk.io/vuln/npm:simpl-schema:20180219,,False,<1.5.0 ,"https:\u002F\u002Fgithub.com\u002Faldeed\u002Fsimple-schema-js\u002Fcommit\u002F30c43688a38e49e17959d16e7b07131b502a7d1f)"",severity:""high"",packageName:e,packageManager:f,publicationTime:g,disclosureTime:g,credit:[h],identifiers:{ALTERNATIVE:[""SNYK-JS-SIMPLSCHEMA-11084""],CVE:[],CWE:[""CWE-185"",""CWE-400""]},semver:{vulnerable:[i]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:H\u002FPR:N\u002FUI:R\u002FS:U\u002FC:H\u002FI:H\u002FA:L\u002FE:P\u002FRL:O\u002FRC:C"",cvssScore:7.1,language:""js"",socialTrendAlert:b,proprietary:a,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:f,url:""\u002Fvulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{Overview:""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Fsimpl-schema\""\u003E\u003Ccode\u003Esimpl-schema\u003C\u002Fcode\u003E\u003C\u002Fa\u003E is a A schema validation package that supports direct validation of MongoDB update modifier objects.\u003C\u002Fp\u003"
Arbitrary Code Injection,mol-proto,https://security.snyk.io/vuln/npm:mol-proto:20160407,,False,<1.0.6 ,https://github.com/milojs/proto/pull/2/commits/10adbec293e7dfdb2e9e565bfd77187cf0373cbe
Cross-site Scripting (XSS),kibana,https://security.snyk.io/vuln/npm:kibana:20180116,CVE-2018-3818,False,>=5.1.1 <5.6.6 >=6.0.0 <6.1.2 ,
Cross-site Scripting (XSS),kibana,https://security.snyk.io/vuln/npm:kibana:20170526,CVE-2017-8439,False,<5.4.1 ,
Regular Expression Denial of Service (ReDoS),eslint,https://security.snyk.io/vuln/npm:eslint:20180222,,False,>=1.4.0 <4.18.2 ,https://github.com/eslint/eslint/commit/f6901d0bcf6c918ac4e5c6c7c4bddeb2cb715c09
Cross-site Scripting (XSS),bui,https://security.snyk.io/vuln/npm:bui:20180314,CVE-2018-8108,True,* ,
Information Exposure,cordova-plugin-ios-keychain,https://security.snyk.io/vuln/npm:cordova-plugin-ios-keychain:20180306,CVE-2018-1000123,False,* ,https://github.com/ionic-team/cordova-plugin-ios-keychain/pull/29/commits/980230645c8ea3b531b85401de5e4bca0f860e42%23diff-936020291e4c2115faff0171f20672a4
XML External Entity (XXE) Injection,mxgraph,https://security.snyk.io/vuln/npm:mxgraph:20171122,CVE-2017-18197,False,<3.7.6 ,
Access Restriction Bypass,npm,https://security.snyk.io/vuln/npm:npm:20180222,CVE-2018-7408,False,<5.7.1 ,https://github.com/npm/npm/commit/74e149da6efe6ed89477faa81fef08eee7999ad0
Directory Traversal,zs123,https://security.snyk.io/vuln/npm:zs123:20180315,,True,* ,
Directory Traversal,zhaolei1111,https://security.snyk.io/vuln/npm:zhaolei1111:20180315,,True,* ,
Directory Traversal,webrepl,https://security.snyk.io/vuln/npm:webrepl:20180315,,True,* ,
Directory Traversal,tmadserver,https://security.snyk.io/vuln/npm:tmadserver:20180315,,True,* ,
Directory Traversal,stevenc4.server,https://security.snyk.io/vuln/npm:stevenc4.server:20180315,,False,* ,
Directory Traversal,starfruit,https://security.snyk.io/vuln/npm:starfruit:20180315,,True,* ,
Directory Traversal,serverzyqzyq,https://security.snyk.io/vuln/npm:serverzyqzyq:20180315,,True,* ,
Directory Traversal,serversyysyy,https://security.snyk.io/vuln/npm:serversyysyy:20180315,,True,* ,
Directory Traversal,serverlyj333,https://security.snyk.io/vuln/npm:serverlyj333:20180315,,True,* ,
Directory Traversal,rjpserver,https://security.snyk.io/vuln/npm:rjpserver:20180315,,True,* ,
Directory Traversal,paopao613,https://security.snyk.io/vuln/npm:paopao613:20180315,,True,* ,
Directory Traversal,nodejsccc,https://security.snyk.io/vuln/npm:nodejsccc:20180315,,True,* ,
Directory Traversal,nodejs_liamgb,https://security.snyk.io/vuln/npm:nodejs_liamgb:20180315,,True,* ,
Directory Traversal,meryl,https://security.snyk.io/vuln/npm:meryl:20180315,,True,* ,
Directory Traversal,lab6_agolotin,https://security.snyk.io/vuln/npm:lab6_agolotin:20180315,,True,* ,
Arbitrary File Write,terminal-share,https://security.snyk.io/vuln/npm:terminal-share:20170510,,True,* ,
Directory Traversal,jiazhipeng,https://security.snyk.io/vuln/npm:jiazhipeng:20180315,,True,* ,
Directory Traversal,jacobj66-weather,https://security.snyk.io/vuln/npm:jacobj66-weather:20180315,,True,* ,
Directory Traversal,hdsdhhksjd,https://security.snyk.io/vuln/npm:hdsdhhksjd:20180315,,True,* ,
Directory Traversal,gyfserver,https://security.snyk.io/vuln/npm:gyfserver:20180315,,True,* ,
Cross-site Scripting (XSS),zeroclipboard,https://security.snyk.io/vuln/npm:zeroclipboard:20130104,CVE-2013-1808,False,<1.0.8 ,"https:\u002F\u002Fgithub.com\u002Fzeroclipboard\u002Fzeroclipboard\u002Fcommit\u002Fa0e02933f5f7ce5f364fbad36a005f0a349f0696)"",severity:""low"",packageName:e,packageManager:f,publicationTime:""2018-03-15T13:14:47Z"",disclosureTime:""2013-01-04T09:04:07Z"",credit:[g],identifiers:{ALTERNATIVE:[""SNYK-JS-ZEROCLIPBOARD-12091""],CVE:[""CVE-2013-1808""],CWE:[""CWE-79""]},semver:{vulnerable:[h]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:H\u002FPR:N\u002FUI:N\u002FS:U\u002FC:N\u002FI:L\u002FA:N"",cvssScore:3.7,language:""js"",socialTrendAlert:c,proprietary:c,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:f,url:""\u002Fvulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{""Overview\r"":""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Fzeroclipboard\""\u003Ezeroclipboard\u003C\u002Fa\u003E provides an easy way to copy text to the clipboard using an invisible Adobe Flash movie and a JavaScript interface.\u003C\u002Fp\u003"
Regular Expression Denial of Service (ReDoS),path-complete-extname,https://security.snyk.io/vuln/npm:path-complete-extname:20180307,,False,<1.0.0 ,
Regular Expression Denial of Service (ReDoS),clean-css,https://security.snyk.io/vuln/npm:clean-css:20180306,,False,<4.1.11 ,https://github.com/jakubpawlowicz/clean-css/commit/2929bafbf8cdf7dccb24e0949c70833764fa87e3
Regular Expression Denial of Service (ReDoS),diff,https://security.snyk.io/vuln/npm:diff:20180305,,False,>=3.0.0 <3.5.0 ,https://github.com/kpdecker/jsdiff/commit/2aec4298639bf30fb88a00b356bf404d3551b8c0
Cross-site Scripting (XSS),mrk.js,https://security.snyk.io/vuln/npm:mrk.js:20180303,,False,<2.0.1 ,
Regular Expression Denial of Service (ReDoS),useragent,https://security.snyk.io/vuln/npm:useragent:20170308,,False,<2.1.13 ,"https:\u002F\u002Fgithub.com\u002F3rd-Eden\u002Fuseragent\u002Fcommit\u002Fb18cf7c2a13c994ea8d6d0d132feef4eb8193c36)"",severity:""medium"",packageName:e,packageManager:f,publicationTime:""2018-03-06T11:16:29.988000Z"",disclosureTime:""2017-03-07T22:00:00Z"",credit:[g],identifiers:{ALTERNATIVE:[""SNYK-JS-USERAGENT-11000""],CVE:[],CWE:[""CWE-400""]},semver:{vulnerable:[h]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:L\u002FPR:N\u002FUI:N\u002FS:U\u002FC:N\u002FI:N\u002FA:L"",cvssScore:5.3,language:""js"",socialTrendAlert:c,proprietary:c,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:f,url:""\u002Fvulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{Overview:""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Fuseragent\""\u003E\u003Ccode\u003Euseragent\u003C\u002Fcode\u003E\u003C\u002Fa\u003E is an user agent string parser, uses Browserscope&#39;s research for parsing.\u003C\u002Fp\u003"
Authentication Bypass,loopback,https://security.snyk.io/vuln/npm:loopback:20171027,,False,<3.16.2 ,https:\u002F\u002Fgithub.com\u002Fstrongloop\u002Floopback\u002Fcommit\u002F3996f56ab9d57d98bb6ff8fdf95831a69727c0c2)\
Regular Expression Denial of Service (ReDoS),ua-parser-js,https://security.snyk.io/vuln/npm:ua-parser-js:20171012,,False,<0.7.16 ,https:\u002F\u002Fgithub.com\u002Ffaisalman\u002Fua-parser-js\u002Fcommit\u002F25e143ee7caba78c6405a57d1d06b19c1e8e2f79)\
Directory Traversal,zxyserver,https://security.snyk.io/vuln/npm:zxyserver:20180306,,True,* ,
Directory Traversal,yypsulie11,https://security.snyk.io/vuln/npm:yypsulie11:20180306,,True,* ,
Directory Traversal,yxxserver,https://security.snyk.io/vuln/npm:yxxserver:20180306,,True,* ,
Directory Traversal,wuzhuangserver,https://security.snyk.io/vuln/npm:wuzhuangserver:20180306,,True,* ,
Directory Traversal,wrlc,https://security.snyk.io/vuln/npm:wrlc:20180306,,True,* ,
Directory Traversal,wenluhong111,https://security.snyk.io/vuln/npm:wenluhong111:20180306,,True,* ,
Directory Traversal,web-server-mock,https://security.snyk.io/vuln/npm:web-server-mock:20180306,,True,* ,
Directory Traversal,weathertest.bryceperkins,https://security.snyk.io/vuln/npm:weathertest.bryceperkins:20180306,,False,* ,
Directory Traversal,songcaihong,https://security.snyk.io/vuln/npm:songcaihong:20180306,,True,* ,
Directory Traversal,shenliru3,https://security.snyk.io/vuln/npm:shenliru3:20180306,,True,* ,
Directory Traversal,servewuqianqianqian,https://security.snyk.io/vuln/npm:servewuqianqianqian:20180306,,True,* ,
Directory Traversal,serveryyl,https://security.snyk.io/vuln/npm:serveryyl:20180306,,True,* ,
Directory Traversal,serverfff,https://security.snyk.io/vuln/npm:serverfff:20180306,,True,* ,
Directory Traversal,rapid-httpserver,https://security.snyk.io/vuln/npm:rapid-httpserver:20180306,,True,* ,
Directory Traversal,proxey,https://security.snyk.io/vuln/npm:proxey:20180306,,True,* ,
Directory Traversal,web-node-server,https://security.snyk.io/vuln/npm:web-node-server:20180306,,True,<0.0.11 ,
Directory Traversal,nodeload,https://security.snyk.io/vuln/npm:nodeload:20180306,,True,* ,
Directory Traversal,myserve111,https://security.snyk.io/vuln/npm:myserve111:20180306,,True,* ,
Directory Traversal,iceman178.weather.cs360,https://security.snyk.io/vuln/npm:iceman178.weather.cs360:20180306,,False,* ,
Directory Traversal,cs360getcity,https://security.snyk.io/vuln/npm:cs360getcity:20180306,,True,* ,
Regular Expression Denial of Service (ReDoS),phpjs,https://security.snyk.io/vuln/npm:phpjs:20180305,,False,* ,
Regular Expression Denial of Service (ReDoS),content,https://security.snyk.io/vuln/npm:content:20180305,,False,<3.0.7 >=4.0.0 <4.0.4 ,"https:\u002F\u002Fgithub.com\u002Fhapijs\u002Fcontent\u002Fcommit\u002F96beb34f7c38a08d024dbf9cd63865c56e2955d9)"",severity:""high"",packageName:e,packageManager:f,publicationTime:""2018-03-05T17:32:59.439000Z"",disclosureTime:""2018-03-05T16:44:46.717000Z"",credit:[g],identifiers:{ALTERNATIVE:[""SNYK-JS-CONTENT-11014""],CVE:[],CWE:[""CWE-185"",""CWE-400""]},semver:{vulnerable:[""\u003C3.0.7"",""\u003E=4.0.0 \u003C4.0.4""]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:L\u002FPR:N\u002FUI:N\u002FS:U\u002FC:N\u002FI:N\u002FA:H\u002FE:P\u002FRL:O\u002FRC:C"",cvssScore:7.5,language:""js"",socialTrendAlert:c,proprietary:a,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:f,url:""\u002Fvulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{Overview:""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Fcontent\""\u003E\u003Ccode\u003Econtent\u003C\u002Fcode\u003E\u003C\u002Fa\u003E is a HTTP Content-* headers parsing\u003C\u002Fp\u003"
Regular Expression Denial of Service (ReDoS),nwmatcher,https://security.snyk.io/vuln/npm:nwmatcher:20180305,,False,<1.4.4 ,https://github.com/dperini/nwmatcher/commit/9dcc2b039beeabd18327a5ebaa537625872e16f0
Regular Expression Denial of Service (ReDoS),uas-parser,https://security.snyk.io/vuln/npm:uas-parser:20180305,,False,<0.2.3 ,"https:\u002F\u002Fgithub.com\u002FGUI\u002Fuas-parser\u002Fcommit\u002Fc33b1247d02244484c78d1cb06a7103156f17109)"",severity:""high"",packageName:e,packageManager:f,publicationTime:""2018-03-05T17:02:59.765000Z"",disclosureTime:""2018-03-05T16:44:48.266000Z"",credit:[g],identifiers:{ALTERNATIVE:[""SNYK-JS-UASPARSER-11025""],CVE:[],CWE:[""CWE-185"",""CWE-400""]},semver:{vulnerable:[h]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:H\u002FPR:N\u002FUI:R\u002FS:U\u002FC:H\u002FI:H\u002FA:L\u002FE:P\u002FRL:O\u002FRC:C"",cvssScore:7.1,language:""js"",socialTrendAlert:b,proprietary:a,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:f,url:""\u002Fvulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{Overview:""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Fuas-parser\""\u003E\u003Ccode\u003Euas-parser\u003C\u002Fcode\u003E\u003C\u002Fa\u003E is a User agent string parser (using data from user-agent-string.info)\u003C\u002Fp\u003"
Regular Expression Denial of Service (ReDoS),emailjs-mime-codec,https://security.snyk.io/vuln/npm:emailjs-mime-codec:20180225,,False,<2.0.5 ,"https:\u002F\u002Fgithub.com\u002Femailjs\u002Femailjs-mime-codec\u002Fpull\u002F22\u002Fcommits\u002F895f624ff7d480d762d662ba1c3bb91831dc4646)"",severity:""high"",packageName:e,packageManager:f,publicationTime:g,disclosureTime:g,credit:[h],identifiers:{ALTERNATIVE:[""SNYK-JS-EMAILJSMIMECODEC-11013""],CVE:[],CWE:[""CWE-185"",""CWE-400""]},semver:{vulnerable:[i]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:H\u002FPR:N\u002FUI:R\u002FS:U\u002FC:H\u002FI:H\u002FA:L\u002FE:P\u002FRL:O\u002FRC:C"",cvssScore:7.1,language:""js"",socialTrendAlert:b,proprietary:a,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:f,url:""\u002Fvulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{Overview:""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Femailjs-mime-codec\""\u003E\u003Ccode\u003Eemailjs-mime-codec\u003C\u002Fcode\u003E\u003C\u002Fa\u003E allows you to encode and decode between different MIME related encodings.\u003C\u002Fp\u003"
Cross-site Scripting (XSS),kibana,https://security.snyk.io/vuln/npm:kibana:20180130,CVE-2018-3820,False,>=6.1.0 <6.1.3 ,
Open Redirect,kibana,https://security.snyk.io/vuln/npm:kibana:20180130-2,CVE-2018-3819,False,>=5.1.1 <5.6.7 >=6.0.0 <6.1.3 ,
Cross-site Scripting (XSS),kibana,https://security.snyk.io/vuln/npm:kibana:20180130-1,CVE-2018-3821,False,>=5.1.1 <5.6.7 >=6.0.0 <6.1.3 ,
Resources Downloaded over Insecure Protocol,gatsby-cli,https://security.snyk.io/vuln/npm:gatsby-cli:20170202,,False,<1.0.9 ,
Cross-site Scripting (XSS),simditor,https://security.snyk.io/vuln/npm:simditor:20180131,CVE-2018-6464,False,<2.3.22 ,https://github.com/mycolorway/simditor/commit/ef01a643cbb7f8163535d6bfb71135f80ec6a6fd
Directory Traversal,xingbaohai,https://security.snyk.io/vuln/npm:xingbaohai:20180226,,True,* ,
Directory Traversal,willvdb_test_server,https://security.snyk.io/vuln/npm:willvdb_test_server:20180226,,True,* ,
Directory Traversal,websvr,https://security.snyk.io/vuln/npm:websvr:20180226,,True,* ,
Directory Traversal,simple-mock-server,https://security.snyk.io/vuln/npm:simple-mock-server:20180226,,True,* ,
Directory Traversal,mime_web_server,https://security.snyk.io/vuln/npm:mime_web_server:20180226,,True,* ,
Directory Traversal,express-blinker,https://security.snyk.io/vuln/npm:express-blinker:20180226,,True,* ,
Directory Traversal,easy-router,https://security.snyk.io/vuln/npm:easy-router:20180226,,True,* ,
Directory Traversal,caolilinode1,https://security.snyk.io/vuln/npm:caolilinode1:20180226,,True,* ,
Directory Traversal,caihong,https://security.snyk.io/vuln/npm:caihong:20180226,,True,* ,
Directory Traversal,binocular-lamp,https://security.snyk.io/vuln/npm:binocular-lamp:20180226,,True,* ,
Regular Expression Denial of Service (ReDoS),wicket,https://security.snyk.io/vuln/npm:wicket:20180225,,False,<1.3.2 ,"https:\u002F\u002Fgithub.com\u002Farthur-e\u002FWicket\u002Fcommit\u002Faa4a3bc1ec50c55c06ea4faf11dd36d2623ac4a2)"",severity:""low"",packageName:d,packageManager:e,publicationTime:""2018-02-27T16:32:25.060000Z"",disclosureTime:""2018-02-27T13:46:54.168000Z"",credit:[f],identifiers:{ALTERNATIVE:[""SNYK-JS-WICKET-10989""],CVE:[],CWE:[""CWE-185"",""CWE-400""]},semver:{vulnerable:[g]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:H\u002FPR:N\u002FUI:N\u002FS:U\u002FC:N\u002FI:N\u002FA:L\u002FE:P\u002FRL:O\u002FRC:C"",cvssScore:3.7,language:""js"",socialTrendAlert:h,proprietary:a,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:e,url:""\u002Fvulns?type=npm""},{label:d,testHook:""filter""}],vulnDescription:{Overview:""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Fwicket\""\u003E\u003Ccode\u003Ewicket\u003C\u002Fcode\u003E\u003C\u002Fa\u003E is a modest library for moving between Well-Known Text (WKT) and various framework geometries\u003C\u002Fp\u003"
Regular Expression Denial of Service (ReDoS),marked,https://security.snyk.io/vuln/npm:marked:20180225,,False,<0.3.18 ,https://github.com/markedjs/marked/pull/1083/commits/b15e42b67cec9ded8505e9d68bb8741ad7a9590d
Directory Traversal,cuiaiguang,https://security.snyk.io/vuln/npm:cuiaiguang:20180226,,True,* ,
Directory Traversal,wuzhuang,https://security.snyk.io/vuln/npm:wuzhuang:20180226,,True,* ,
Directory Traversal,asset-cache,https://security.snyk.io/vuln/npm:asset-cache:20180226,,True,* ,
Directory Traversal,ptest,https://security.snyk.io/vuln/npm:ptest:20180226,,True,* ,
Directory Traversal,micra,https://security.snyk.io/vuln/npm:micra:20180226,,True,* ,
Directory Traversal,static-cling,https://security.snyk.io/vuln/npm:static-cling:20180226,,True,* ,
Directory Traversal,html-pages,https://security.snyk.io/vuln/npm:html-pages:20180226,,True,* ,
Directory Traversal,api-proxy,https://security.snyk.io/vuln/npm:api-proxy:20180226,,True,* ,
Directory Traversal,basic-static,https://security.snyk.io/vuln/npm:basic-static:20180226,,True,* ,
Directory Traversal,hserver-static,https://security.snyk.io/vuln/npm:hserver-static:20180226,,True,* ,
Directory Traversal,sabu,https://security.snyk.io/vuln/npm:sabu:20180226,,True,* ,
Directory Traversal,awning,https://security.snyk.io/vuln/npm:awning:20180226,,True,* ,
Directory Traversal,atropa-server,https://security.snyk.io/vuln/npm:atropa-server:20180226,,True,* ,
Directory Traversal,atropa-ide,https://security.snyk.io/vuln/npm:atropa-ide:20180226,,True,* ,
Directory Traversal,aso-server,https://security.snyk.io/vuln/npm:aso-server:20180226,,True,* ,
Directory Traversal,stattic,https://security.snyk.io/vuln/npm:stattic:20180226,,True,* ,
Directory Traversal,pico-static-server,https://security.snyk.io/vuln/npm:pico-static-server:20180226,,True,<3.0.2 ,
Directory Traversal,bae-nodejs,https://security.snyk.io/vuln/npm:bae-nodejs:20180226,,True,* ,
Directory Traversal,node-staticserver,https://security.snyk.io/vuln/npm:node-staticserver:20180226,,True,* ,
Directory Traversal,server-static,https://security.snyk.io/vuln/npm:server-static:20180226,,True,* ,
Directory Traversal,butler-server,https://security.snyk.io/vuln/npm:butler-server:20180226,,True,* ,
Directory Traversal,bruteser,https://security.snyk.io/vuln/npm:bruteser:20180226,,True,* ,
Directory Traversal,canvas-designer,https://security.snyk.io/vuln/npm:canvas-designer:20180226,,True,* ,
Directory Traversal,glurp,https://security.snyk.io/vuln/npm:glurp:20180226,,True,* ,
Directory Traversal,der-server,https://security.snyk.io/vuln/npm:der-server:20180226,,True,* ,
Directory Traversal,ex-http-frame,https://security.snyk.io/vuln/npm:ex-http-frame:20180226,,True,* ,
Directory Traversal,btnode,https://security.snyk.io/vuln/npm:btnode:20180226,,True,* ,
Directory Traversal,gfm-srv,https://security.snyk.io/vuln/npm:gfm-srv:20180226,,True,* ,
Directory Traversal,getstats,https://security.snyk.io/vuln/npm:getstats:20180226,,True,* ,
Directory Traversal,gamebutler,https://security.snyk.io/vuln/npm:gamebutler:20180226,,True,* ,
Directory Traversal,fast-http,https://security.snyk.io/vuln/npm:fast-http:20180226,,True,* ,
Directory Traversal,easy-node-server,https://security.snyk.io/vuln/npm:easy-node-server:20180226,,True,* ,
Directory Traversal,dilu,https://security.snyk.io/vuln/npm:dilu:20180226,,True,* ,
Directory Traversal,isv-http,https://security.snyk.io/vuln/npm:isv-http:20180226,,True,* ,
